Symbol,MarketCap
VAIBHAVGBL,41396436992.0
VAISHALI,1671218304.0
VAKRANGEE,10897014784.0
VALIANTLAB,4467937280.0
VALIANTORG,10272087040.0
VARDHACRLC,3490998784.0
VARDMNPOLY,5974800384.0
VARROC,77011779584.0
VASCONEQ,11253253120.0
VASWANI,1354138112.0
VBL,1706360832000.0
VCL,143326560.0
VEDL,1721062916096.0
VEEDOL,28415473664.0
VENKEYS,23025692672.0
VENTIVE,177360928768.0
VENUSPIPES,26458273792.0
VENUSREM,4556142080.0
VERANDA,15792081920.0
VERTOZ,7662177280.0
VESUVIUS,109091536896.0
VETO,2088887168.0
VGUARD,162864119808.0
VHL,12040680448.0
VHLTD,7709386752.0
VIDHIING,22360377344.0
VIJAYA,97171013632.0
VIJIFIN,340550016.0
VIKASECO,4244904192.0
VIKASLIFE,5034285568.0
VIMTALABS,23326214144.0
VINATIORGA,179736608768.0
VINCOFE,12949712896.0
VINDHYATEL,18314381312.0
VINEETLAB,297681856.0
VINNY,753700160.0
VINYLINDIA,5598366720.0
VIPCLOTHNG,3695309568.0
VIPIND,54179127296.0
VIPULLTD,1721142528.0
VIRINCHI,2302372352.0
VISAKAIND,6385314816.0
VISASTEEL,3816310528.0
VISHNU,30490464256.0
VISHWARAJ,2195706112.0
VIVIDHA,269284480.0
VLEGOV,6251115520.0
VLSFINANCE,8757285888.0
VMART,68180316160.0
VMM,593051713536.0
VOLTAMP,87557423104.0
VOLTAS,415624626176.0
VPRPL,22711384064.0
VRAJ,6247893504.0
VRLLOG,45396148224.0
VSSL,21430530048.0
VSTIND,49320259584.0
VSTL,2990370304.0
VSTTILLERS,32830214144.0
VTL,143156084736.0
WAAREEENER,836252073984.0
WAAREERTL,107486617600.0
WABAG,88055390208.0
WALCHANNAG,14780013568.0
WANBURY,10454069248.0
WCIL,8607040512.0
WEALTH,9312470016.0
WEBELSOLAR,62336303104.0
WEIZMANIND,1818806912.0
WEL,22752415744.0
WELCORP,206297841664.0
WELENT,69443878912.0
WELINV,3075062272.0
WELSPUNLIV,139265900544.0
WENDT,16924259328.0
WESTLIFE,108068061184.0
WEWIN,435805280.0
WHEELS,18063316992.0
WHIRLPOOL,163901046784.0
WILLAMAGOR,339327168.0
WINDLAS,20723810304.0
WINDMACHIN,30868371456.0
WINSOME,125151744.0
WIPL,1308306688.0
WIPRO,2659185065984.0
WOCKPHARMA,211361792000.0
WONDERLA,42921418752.0
WORTH,2354774528.0
WSI,4608172544.0
WSTCSTPAPR,31141441536.0
XCHANGING,10534362112.0
XELPMOC,1535911296.0
XPROINDIA,25446985728.0
XTGLOBAL,4798513664.0
YAARI,1509924992.0
YASHO,21447184384.0
YATHARTH,48140156928.0
YATRA,14734412800.0
YESBANK,680429617152.0
YUKEN,12480000000.0
ZAGGLE,58190876672.0
ZEEL,123388272640.0
ZEELEARN,2573978112.0
ZEEMEDIA,9087482880.0
ZENITHEXPO,1450781824.0
ZENITHSTL,1082766720.0
ZENSARTECH,184796282880.0
ZENTEC,161342472192.0
ZFCVINDIA,248703172608.0
ZIMLAB,4493005824.0
ZODIAC,
ZODIACLOTH,2888057856.0
ZOTA,25317115904.0
ZUARI,9412249600.0
ZUARIIND,8865887232.0
ZYDUSLIFE,910336327680.0
ZYDUSWELL,116179492864.0
