Symbol,MarketCap
KDDL,33695606784.0
KEC,213159739392.0
KECL,9005752320.0
KEEPLEARN,616621184.0
KEI,330917773312.0
KELLTONTEC,11531023360.0
KERNEX,14878157824.0
KESORAMIND,1488080512.0
KEYFINSERV,2086933248.0
KFINTECH,183466819584.0
KHADIM,5543830528.0
KHAICHEM,6550652416.0
KHAITANLTD,525811776.0
KHANDSE,360295328.0
KICL,21844449280.0
KILITCH,6978914304.0
KIMS,256208994304.0
KINGFA,38909825024.0
KIOCL,167678492672.0
KIRIINDUS,35994742784.0
KIRLOSBROS,149749301248.0
KIRLOSENG,130052562944.0
KIRLOSIND,32977971200.0
KIRLPNU,78774738944.0
KITEX,55077957632.0
KKCL,28119549952.0
KMEW,16935946240.0
KMSUGAR,2702045952.0
KNRCON,66090041344.0
KOHINOOR,1376094080.0
KOKUYOCMLN,11785701376.0
KOLTEPATIL,28444647424.0
KOPRAN,8812118016.0
KOTAKBANK,4191628558336.0
KOTARISUG,3166344704.0
KOTHARIPET,9693767680.0
KOTHARIPRO,4375108608.0
KPEL,28953442304.0
KPIGREEN,86937223168.0
KPIL,186791510016.0
KPITTECH,370969018368.0
KPRMILL,401939103744.0
KRBL,74148921344.0
KREBSBIO,1637096320.0
KRIDHANINF,353526432.0
KRISHANA,21772589056.0
KRITI,6211126272.0
KRITIKA,2753335296.0
KRITINUT,6015927296.0
KRN,49719066624.0
KRONOX,5320713216.0
KROSS,11283984384.0
KRSNAA,20897912832.0
KRYSTAL,9251560448.0
KSB,135167401984.0
KSCL,66779172864.0
KSHITIJPOL,187284000.0
KSL,35509587968.0
KSOLVES,7795319808.0
KTKBANK,73905446912.0
KUANTUM,9711565824.0
LAGNAM,2098547072.0
LAKPRE,52629576.0
LAL,1974383872.0
LALPATHLAB,233395093504.0
LAMBODHARA,1505374592.0
LANCORHOL,1678898304.0
LANDMARK,18198749184.0
LAOPALA,27132839936.0
LASA,925369152.0
LATENTVIEW,87306264576.0
LATTEYS,1131517312.0
LAURUSLABS,325195890688.0
LAXMICOT,482536256.0
LAXMIDENTL,22081024000.0
LCCINFOTEC,735505472.0
LEMONTREE,111135752192.0
LEXUS,638833728.0
LFIC,650550016.0
LGBBROSLTD,42440867840.0
LGHL,11239500800.0
LIBAS,343006720.0
LIBERTSHOE,7171283968.0
LICHSGFIN,341644115968.0
LICI,5424004202496.0
LIKHITHA,10976962560.0
LINC,8498030080.0
LINCOLN,12047865856.0
LINDEINDIA,612464263168.0
LLOYDS-RE1,
LLOYDSENGG,68600717312.0
LLOYDSENT,66150760448.0
LLOYDSME,683457642496.0
LMW,186247430144.0
LODHA,1391746875392.0
LOKESHMACH,3715838208.0
LORDSCHLO,3882492928.0
LOTUSEYE,1558686464.0
LOVABLE,1413696000.0
LOYALTEX,1375096448.0
LPDC,1160334976.0
LT,4957471768576.0
LTF,436711555072.0
LTFOODS,128796205056.0
LTIM,1495880171520.0
LTTS,473719373824.0
LUMAXIND,24911699968.0
LUMAXTECH,42271404032.0
LUPIN,944466558976.0
LUXIND,47041163264.0
LXCHEM,54457376768.0
LYKALABS,4216775680.0
LYPSAGEMS,208451888.0
M&M,3761591549952.0
M&MFIN,338796937216.0
MAANALU,5485829632.0
MACPOWER,9302405120.0
MADHAV,399483584.0
MADHUCON,538702784.0
MADRASFERT,15844282368.0
MAGADSUGAR,10465849344.0
MAGNUM,1877448576.0
MAHABANK,392807645184.0
MAHAPEXLTD,1672849408.0
MAHASTEEL,4314851328.0
MAHEPC,4025317376.0
MAHESHWARI,1745050880.0
MAHLIFE,53812989952.0
MAHLOG,23709626368.0
MAHSCOOTER,143680356352.0
MAHSEAMLES,93370499072.0
MAITHANALL,29393928192.0
MALLCOM,7729484288.0
MALUPAPER,691242624.0
MAMATA,9283292160.0
MANAKALUCO,1796289664.0
MANAKCOAT,8569259520.0
MANAKSIA,4670608896.0
MANAKSTEEL,4128647680.0
MANALIPETC,9975942144.0
MANAPPURAM,194239905792.0
MANBA,6859185152.0
MANCREDIT,3129264128.0
MANGALAM,1303768832.0
MANGCHEFER,28176961536.0
MANGLMCEM,21131710464.0
MANINDS,21492080640.0
MANINFRA,62868578304.0
MANKIND,1061441961984.0
MANOMAY,3115205632.0
MANORAMA,82508972032.0
MANORG,4910418944.0
MANUGRAPH,607997824.0
MANYAVAR,182596698112.0
MAPMYINDIA,114336563200.0
MARALOVER,2947064832.0
MARATHON,27140292608.0
MARICO,937743024128.0
MARINE,27498801152.0
MARKSANS,109393788928.0
MARSHALL,265781344.0
MARUTI,4085667069952.0
MASFIN,44884295680.0
MASKINVEST,532273152.0
MASTEK,72495284224.0
MASTERTR,18287007744.0
MATRIMONY,11032949760.0
MAWANASUG,3807638784.0
MAXESTATES,75070996480.0
MAXHEALTH,1134592786432.0
MAXIND,8982956032.0
MAXIND-RE,
MAYURUNIQ,25532745728.0
MAZDA,5068127232.0
MAZDOCK,1421813219328.0
MBAPL,25192732672.0
MBLINFRA,5470920192.0
MCL,1539811072.0
MCLEODRUSS,3443909888.0
MCLOUD,44168568832.0
MCX,328323072000.0
MEDANTA,323016654848.0
MEDIASSIST,33011630080.0
MEDICAMEQ,6123624960.0
MEDICO,4558310912.0
MEDPLUS,106149994496.0
MEGASOFT,5082753024.0
MEGASTAR,2589758208.0
MENONBE,6634575360.0
MEP,319196032.0
METROBRAND,320749371392.0
METROPOLIS,85416157184.0
MFML,341971744.0
MFSL,467768967168.0
MGEL,4383094784.0
MGL,137439428608.0
MHLXMIRU,2447766784.0
MHRIL,71955947520.0
MICEL,14687270912.0
MIDHANI,78270652416.0
MINDACORP,118295863296.0
MINDTECK,7482223616.0
MIRCELECTR,3140950528.0
MIRZAINT,4302233088.0
MITCON,1161190400.0
MITTAL,727997632.0
MKPL,2717694464.0
MMFL,17371703296.0
MMP,6380370944.0
MMTC,92729745408.0
MOBIKWIK,21297698816.0
MODIRUBBER,3422034944.0
MODISONLTD,4484585472.0
MODTHREAD,1535321600.0
MOHITIND,474704320.0
MOIL,74078756864.0
MOKSH,1183373440.0
MOL,20347699200.0
MOLDTECH,4211549952.0
MOLDTKPAC,18864046080.0
MONARCH,24746567680.0
MONTECARLO,12272366592.0
MOREPENLAB,33189572608.0
MOSCHIP,35047419904.0
MOTHERSON,1034617487360.0
MOTILALOFS,473427607552.0
MOTISONS,17739970560.0
MOTOGENFIN,1154845056.0
MPHASIS,494268416000.0
MPSLTD,43726381056.0
MRF,594883510272.0
MRPL,242034049024.0
MSPL,16011999232.0
MSTCLTD,40374403072.0
MSUMI,256556990464.0
MTARTECH,50364137472.0
MTEDUCARE,166124608.0
MTNL,28268099584.0
MUFIN,13515717632.0
MUFTI,9008276480.0
MUKANDLTD,17390094336.0
MUKKA,9404999680.0
MUKTAARTS,1817202816.0
MUNJALAU,8145989632.0
MUNJALSHOW,4923389952.0
MURUDCERA,2309803264.0
MUTHOOTCAP,4592142336.0
MUTHOOTFIN,845001457664.0
MUTHOOTMF,21879830528.0
MVGJL,10736672768.0
NACLIND,39134015488.0
NAGAFERT,2781001216.0
NAGREEKCAP,355120896.0
NAGREEKEXP,910914176.0
NAHARCAP,4585945600.0
NAHARINDUS,5658637312.0
NAHARPOLY,5556877312.0
NAHARSPING,9917957120.0
NAM-INDIA,461968539648.0
NARMADA,675267904.0
NATCAPSUQ,2036906240.0
NATCOPHARM,150739124224.0
NATHBIOGEN,3545576448.0
NATIONALUM,327471923200.0
NAUKRI,976901636096.0
NAVA,134156615680.0
NAVINFLUOR,210518884352.0
NAVKARCORP,16542039040.0
NAVKARURB,3792664320.0
NAVNETEDUL,32861145088.0
NAZARA,110335213568.0
NBCC,299997102080.0
NBIFIN,6206393344.0
NCC,142640562176.0
NCLIND,10134415360.0
NDGL,4227799808.0
NDL,5737050624.0
NDLVENTURE,2055314432.0
NDRAUTO,21327089664.0
NDTV,8381265920.0
NECCLTD,2405999872.0
NECLIFE,5335169024.0
NELCAST,11262305280.0
NELCO,21335169024.0
NEOGEN,40751812608.0
NESCO,69325594624.0
NESTLEIND,2322461360128.0
NETWEB,103778615296.0
NETWORK18,73399197696.0
NEULANDLAB,141847379968.0
NEWGEN,162499837952.0
NEXTMEDIA,484973248.0
NFL,47654821888.0
NGIL,464645696.0
NGLFINE,7729320448.0
NH,360421261312.0
NHPC,901441978368.0
NIACL,295041433600.0
NIBE,22016632832.0
NIBL,617880448.0
NIITLTD,18897952768.0
NIITMTS,47386656768.0
NILAINFRA,4490334208.0
NILASPACES,4762118144.0
NILKAMAL,26218831872.0
NINSYS,8311844352.0
NIPPOBATRY,3872624896.0
NIRAJ,3475998976.0
NIRAJISPAT,160296000.0
NITCO,30294157312.0
NITINSPIN,21922973696.0
NITIRAJ,2627843840.0
NIVABUPA,165266784256.0
NKIND,496718048.0
NLCINDIA,331405459456.0
NMDC,617801187328.0
NOCIL,30762661888.0
NOIDATOLL,809948288.0
NORBTEAEXP,514185184.0
NORTHARC,34715631616.0
NOVAAGRI,4428974080.0
NPST,39586418688.0
NRAIL,4544269824.0
NRBBEARING,25136879616.0
NRL,4439635456.0
NSIL,35852963840.0
NSLNISP,112916267008.0
NTPC,3327411093504.0
NTPCGREEN,882320998400.0
NUCLEUS,31228387328.0
NURECA,2530050560.0
NUVAMA,241362796544.0
NUVOCO,127665414144.0
NYKAA,577000701952.0
OAL,12993653760.0
OBCL,1159764736.0
OBEROIRLTY,609469595648.0
OCCL,1926588928.0
OCCLLTD,4276761856.0
ODIGMA,1373494016.0
OFSS,755680608256.0
OIL,690087985152.0
OILCOUNTUB,3001943040.0
OLAELEC,217641648128.0
OLECTRA,105621454848.0
OMAXAUTO,1858634624.0
OMAXE,14778400768.0
OMINFRAL,13179172864.0
OMKARCHEM,138489808.0
ONELIFECAP,147628112.0
ONEPOINT,11894795264.0
ONESOURCE,182856728576.0
ONGC,3110730727424.0
ONMOBILE,5557403648.0
ONWARDTEC,7100592640.0
OPTIEMUS,48503943168.0
ORBTEXP,4520230912.0
ORCHASP,987411008.0
ORCHPHARMA,38934536192.0
ORICONENT,6285061120.0
ORIENTALTL,879882368.0
ORIENTBELL,3825115136.0
ORIENTCEM,73267036160.0
ORIENTCER,4548675072.0
ORIENTELEC,51495886848.0
ORIENTHOT,27543539712.0
ORIENTLTD,842200768.0
ORIENTPPR,6603228672.0
ORIENTTECH,14830691328.0
ORISSAMINE,33590124544.0
ORTEL,65294264.0
ORTINGLOBE,96275624.0
OSIAHYPER,3164357632.0
OSWALAGRO,11740187648.0
OSWALGREEN,10778273792.0
OSWALSEEDS,1354670720.0
PAGEIND,533701492736.0
PAISALO,30888536064.0
PAKKA,8047058432.0
PALASHSECU,1231581696.0
PALREDTEC,582268928.0
PANACEABIO,32692561920.0
PANACHE,2182799872.0
PANAMAPET,23175098368.0
PANSARI,3718785280.0
PAR,1291982976.0
PARACABLES,17487548416.0
PARADEEP,118185918464.0
PARAGMILK,25570664448.0
PARAS,72532623360.0
PARASPETRO,932475968.0
PARKHOTELS,33220198400.0
PARSVNATH,9835090944.0
PASUPTAC,4393370624.0
PATANJALI,646937575424.0
PATELENG,34842271744.0
PATINTLOG,1159993600.0
PAVNAIND,5612594176.0
PAYTM,543721717760.0
PCBL,149097889792.0
PCJEWELLER,82002960384.0
PDMJEPAPER,10233710592.0
PDSL,61407059968.0
PEARLPOLY,568177856.0
PEL,249567444992.0
PENIND,26126895104.0
PENINLAND,10887323648.0
PERSISTENT,880837459968.0
PETRONET,480973750272.0
PFC,1378616868864.0
PFIZER,201893756928.0
PFOCUS,29449723904.0
PFS,24002144256.0
PGEL,227872604160.0
PGHH,465778573312.0
PGHL,86233882624.0
PGIL,53662474240.0
PHOENIXLTD,554840686592.0
PIDILITIND,1572335779840.0
PIGL,2759326208.0
PIIND,571874803712.0
PILANIINVS,52329435136.0
PILITA,3670700032.0
PIONEEREMB,1357726720.0
PITTIENG,37135863808.0
PIXTRANS,23259578368.0
PKTEA,2432123136.0
PLASTIBLEN,5084791296.0
PLATIND,14390324224.0
PLAZACABLE,2599750656.0
PNB,1136762814464.0
PNBGILTS,17621178368.0
PNBHOUSING,278799613952.0
PNC,406812064.0
PNCINFRA,71882235904.0
PNGJL,73804791808.0
POCL,23813136384.0
PODDARMENT,3278484736.0
POKARNA,32659623936.0
POLICYBZR,805911396352.0
POLYCAB,916777402368.0
POLYMED,245127856128.0
POLYPLEX,40348782592.0
PONNIERODE,2884769792.0
POONAWALLA,305534730240.0
POWERGRID,2792971042816.0
POWERINDIA,704377651200.0
POWERMECH,93688586240.0
PPAP,2617130752.0
PPL,10264581120.0
PPLPHARMA,270686535680.0
PRABHA,27552319488.0
PRAENG,1445572096.0
PRAJIND,90500325376.0
PRAKASH,32440664064.0
PRAKASHSTL,1183005056.0
PRAXIS,1572285312.0
PRECAM,16479086592.0
PRECOT,6515400192.0
PRECWIRE,29626857472.0
PREMEXPLN,26560712704.0
PREMIER,95673600.0
PREMIERENE,503881728000.0
PREMIERPOL,6290804736.0
PRESTIGE,617322184704.0
PRICOLLTD,53500067840.0
PRIMESECU,8414100480.0
PRIMO,6242756096.0
PRINCEPIPE,31576250368.0
PRITI,1341339008.0
PRITIKAUTO,2947269376.0
PRIVISCL,90808958976.0
PROTEAN,57939324928.0
PROZONER,5545593344.0
PRSMJOHNSN,71758569472.0
PRUDENT,104825208832.0
PRUDMOULI,1325557120.0
PSB,214428729344.0
PSPPROJECT,26492614656.0
PTC,55057506304.0
PTCIL,213808119808.0
PTL,5655156736.0
PUNJABCHEM,13400132608.0
PURVA,61445500928.0
PVP,6528328192.0
PVRINOX,99908681728.0
PVSL,8087403520.0
PYRAMID,5963184128.0
QPOWER,28476194816.0
QUADFUTURE,18858000384.0
QUESS,54351486976.0
QUICKHEAL,16187615232.0
RACE,4743141376.0
RACLGEAR,9021503488.0
RADAAN,212854960.0
RADHIKAJWE,10812339200.0
RADIANTCMS,7819575808.0
RADICO,344542969856.0
RADIOCITY,3429205248.0
RAILTEL,123095760896.0
RAIN,49614393344.0
RAINBOW,138902831104.0
RAJESHEXPO,60026273792.0
RAJMET,1343692800.0
RAJRATAN,20877035520.0
RAJRILTD,13151338496.0
RAJSREESUG,1618342656.0
RAJTV,2601379328.0
RALLIS,56775270400.0
RAMANEWS,5532075008.0
RAMAPHO,4404545024.0
RAMASTEEL,17112073216.0
RAMCOCEM,237272612864.0
RAMCOIND,21987010560.0
RAMCOSYS,14152380416.0
RAMKY,35429273600.0
RAMRAT,25236074496.0
RANASUG,2263592192.0
RANEHOLDIN,20648554496.0
RATEGAIN,57700884480.0
RATNAMANI,198949126144.0
RATNAVEER,8390293504.0
RAYMOND,40825978880.0
RAYMONDLSL,61460029440.0
RBA,47928139776.0
RBLBANK,129469792256.0
RBZJEWEL,5890399744.0
RCF,83095240704.0
RCOM,4308486144.0
RECLTD,1070272348160.0
REDINGTON,219021803520.0
REDTAPE,77415227392.0
REFEX,54803034112.0
REGENCERAM,1087279872.0
RELAXO,109508165632.0
RELCHEMQ,1411777024.0
RELIABLE,754598400.0
RELIANCE,19708732506112.0
RELIGARE,72264376320.0
RELINFRA,110592835584.0
RELTD,20142675968.0
REMSONSIND,4942325760.0
RENUKA,67898785792.0
REPCOHOME,26169432064.0
REPL,3822286848.0
REPRO,7615785984.0
RESPONIND,49762410496.0
RETAIL,274361472.0
RGL,13507763200.0
RHFL,1600694656.0
RHIM,95909388288.0
RHL,4055076352.0
RICOAUTO,9636349952.0
RIIL,13979579392.0
RISHABH,10831946752.0
RITCO,7446208512.0
RITES,138053386240.0
RKDL,710640000.0
RKEC,1961471488.0
RKFORGE,112761217024.0
RKSWAMY,11067143168.0
RML,22585098240.0
ROHLTD,10627267584.0
ROLEXRINGS,41773158400.0
ROLLT,392703328.0
ROLTA,429657696.0
ROML,711963648.0
ROSSARI,39510347776.0
ROSSELLIND,2873979136.0
ROSSTECH,13107058688.0
ROTO,16856456192.0
ROUTE,61844738048.0
RPEL,31922612224.0
RPGLIFE,35892936704.0
RPOWER,185841188864.0
RPPINFRA,8496376320.0
RPPL,2012194816.0
RPSGVENT,28050649088.0
RPTECH,19486541824.0
RRKABEL,148792770560.0
RSSOFTWARE,1579061248.0
RSWM,7623881216.0
RSYSTEMS,42800369664.0
RTNINDIA,67138871296.0
RTNPOWER,58158288896.0
RUBFILA,4136269056.0
RUBYMILLS,7008355328.0
RUCHINFRA,1937765248.0
RUCHIRA,3795388672.0
RUPA,16693009408.0
RUSHIL,7729718272.0
RUSTOMJEE,65378062336.0
RVHL,2779280640.0
RVNL,854024192000.0
RVTH,2734790400.0
S&SPOWER,4477505536.0
SABEVENTS,53676544.0
SABTNL,15096994816.0
SADBHAV,2302482944.0
SADBHIN,1532178688.0
SADHNANIQ,6868217344.0
SAFARI,111236333568.0
SAGARDEEP,509845664.0
SAGCEM,29953046528.0
SAGILITY,218992623616.0
SAH,2326797312.0
SAHYADRI,3141592832.0
SAIL,505907347456.0
SAILIFE,156500017152.0
SAKAR,6847955968.0
SAKHTISUG,2978355712.0
SAKSOFT,23115864064.0
SAKUMA,4844254720.0
SALASAR,15575467008.0
SALONA,1271395840.0
SALSTEEL,1542146176.0
SALZERELEC,19068139520.0
SAMBHAAV,1393199232.0
SAMHI,41024864256.0
SAMMAANCAP,102501490688.0
SAMPANN,1359622400.0
SANATHAN,35880181760.0
SANCO,41136088.0
SANDESH,9189275648.0
SANDHAR,25909088256.0
SANDUMA,84363239424.0
SANGAMIND,22560362496.0
SANGHIIND,16259038208.0
SANGHVIMOV,28873095168.0
SANGINITA,200587552.0
SANOFI,144772857856.0
SANOFICONR,115290275840.0
SANSERA,76814008320.0
SANSTAR,17001542656.0
SANWARIA,360687616.0
SAPPHIRE,106506207232.0
SARDAEN,160245252096.0
SAREGAMA,103896776704.0
SARLAPOLY,8746103808.0
SARVESHWAR,7213873664.0
SASKEN,22614165504.0
SASTASUNDR,8318445568.0
SATIA,7770999808.0
SATIN,18975129600.0
SATINDLTD,9561336832.0
SAURASHCEM,10596436992.0
SBC,6990469632.0
SBCL,27972599808.0
SBFC,117264408576.0
SBGLP,7061508096.0
SBICARD,867670425600.0
SBILIFE,1777195155456.0
SBIN,7069191110656.0
SCHAEFFLER,638548770816.0
SCHAND,8095078912.0
SCHNEIDER,156146860032.0
SCI,87966064640.0
SCILAL,24426520576.0
SCPL,3339524864.0
SDBL,30220488704.0
SEAMECLTD,21452343296.0
SECMARK,1306217984.0
SECURKLOUD,830253440.0
SEJALLTD,4117770240.0
SELAN,8729362432.0
SELMC,1449644416.0
SEMAC,1091681536.0
SENCO,59277135872.0
SENORES,22847191040.0
SEPC,24329447424.0
SEQUENT,45629902848.0
SERVOTECH,27134689280.0
SESHAPAPER,17608613888.0
SETCO,2577690112.0
SETUINFRA,79177136.0
SFL,71004184576.0
SGIL,7386056704.0
SGL,430999392.0
SGLTL,33291225088.0
SHAH,1900410752.0
SHAHALLOYS,1178743168.0
SHAILY,76818546688.0
SHAKTIPUMP,101740576768.0
SHALBY,20906307584.0
SHALPAINTS,8597139456.0
SHANKARA,18018443264.0
SHANTI,188135648.0
SHANTIGEAR,37579284480.0
SHARDACROP,57299034112.0
SHARDAMOTR,49666203648.0
SHAREINDIA,38275784704.0
SHEKHAWATI,871057088.0
SHEMAROO,2948953344.0
SHILPAMED,69231067136.0
SHIVALIK,9192721408.0
SHIVAMAUTO,3880561152.0
SHIVAMILLS,683048448.0
SHIVATEX,2584108032.0
SHK,27912591360.0
SHOPERSTOP,57494822912.0
SHRADHA,3281415168.0
SHREDIGCEM,12154750976.0
SHREECEM,1140691304448.0
SHREEPUSHK,9643095040.0
SHREERAMA,5187900928.0
SHRENIK,397800000.0
SHREYANIND,2597638912.0
SHRIPISTON,103794548736.0
SHRIRAMFIN,1251392880640.0
SHRIRAMPPS,14350543872.0
SHYAMCENT,2022008576.0
SHYAMMETL,261251514368.0
SHYAMTEL,142340096.0
SIEMENS,1093558468608.0
SIGACHI,16897217536.0
SIGIND,1673198080.0
SIGMA,3236373760.0
SIGNATURE,173685653504.0
SIGNPOST,11754724352.0
SIKKO,1369889920.0
SIL,1310379776.0
SILGO,942226944.0
SILINV,6750117888.0
SILLYMONKS,172979424.0
SILVERTUC,10120072192.0
SIMBHALS,619185024.0
SIMPLEXINF,18947880960.0
SINCLAIR,4716944896.0
SINDHUTRAD,31798798336.0
SINTERCOM,3632843776.0
SIRCA,14981986304.0
SIS,48093593600.0
SITINET,436027008.0
SIYSIL,32900100096.0
SJS,34198583296.0
SJVN,409485148160.0
SKFINDIA,226168946688.0
SKIPPER,53384101888.0
SKMEGGPROD,5258364416.0
SKYGOLD,49686953984.0
SMARTLINK,1610064768.0
SMCGLOBAL,12020606976.0
SMLISUZU,25242132480.0
SMLT,1666041600.0
SMSLIFE,4181210112.0
SMSPHARMA,22989238272.0
SNOWMAN,9046119424.0
SOBHA,146836914176.0
SOFTTECH,5032688128.0
SOLARA,20530300928.0
SOLARINDS,1269123645440.0
SOMANYCERA,19143280640.0
SOMATEX,1513572096.0
SOMICONVEY,2272888576.0
SONACOMS,337499619328.0
SONAMLTD,1616892416.0
SONATSOFTW,110475812864.0
SOTL,27890370560.0
SOUTHBANK,72157585408.0
SOUTHWEST,3818236160.0
SPAL,22530646016.0
SPANDANA,21127700480.0
SPARC,52312875008.0
SPCENET,4178394112.0
SPECIALITY,6506995712.0
SPECTRUM,27083694080.0
SPENCERS,5827379200.0
SPIC,17671878656.0
SPLIL,1152751488.0
SPLPETRO,131139837952.0
SPMLINFRA,12877205504.0
SPORTKING,14897931264.0
SRD,4071485184.0
SREEL,5697519104.0
SRF,864049168384.0
SRGHFL,4955904000.0
SRHHYPOLTD,9624309760.0
SRM,8298931712.0
SRPL,257040000.0
SSDL,3755249152.0
SSWL,36297744384.0
STALLION,6035068416.0
STANLEY,20590000128.0
STAR,60961021952.0
STARCEMENT,89869426688.0
STARHEALTH,265032695808.0
STARPAPER,2723830528.0
STARTECK,2935439872.0
STCINDIA,7896004096.0
STEELCAS,19269492736.0
STEELCITY,1522040320.0
STEELXIND,10335552512.0
STEL,7767881728.0
STERTOOLS,12185063424.0
STLTECH,36897648640.0
STOVEKRAFT,20530171904.0
STYLAMIND,29562466304.0
STYLEBAAZA,21286780928.0
STYRENIX,50503200768.0
SUBEXLTD,7897720320.0
SUBROS,43140431872.0
SUDARSCHEM,84544438272.0
SUKHJITS,6831508480.0
SULA,25778692096.0
SUMICHEM,268765167616.0
SUMIT,3073687552.0
SUMMITSEC,22232535040.0
SUNCLAY,51934232576.0
SUNDARAM,1056746624.0
SUNDARMFIN,561449533440.0
SUNDARMHLD,77065650176.0
SUNDRMBRAK,2837225472.0
SUNDRMFAST,206240628736.0
SUNDROP,30438305792.0
SUNFLAG,46777647104.0
SUNPHARMA,4162597683200.0
SUNTECK,58749345792.0
SUNTV,248135106560.0
SUPERHOUSE,1904568704.0
SUPERSPIN,539550016.0
SUPRAJIT,57456738304.0
SUPREME,3877829888.0
SUPREMEENG,487402496.0
SUPREMEIND,467744882688.0
SUPREMEINF,2544139520.0
SUPRIYA,56076365824.0
SURAJEST,15010403328.0
SURAJLTD,7359413248.0
SURAKSHA,15814334464.0
SURANASOL,1818675840.0
SURANAT&P,2712486400.0
SURYALAXMI,1276503808.0
SURYAROSNI,63723978752.0
SURYODAY,13419544576.0
SUTLEJTEX,7115092992.0
SUULD,205414608.0
SUVEN,41183150080.0
SUVENPHAR,412866281472.0
SUVIDHAA,811953088.0
SUYOG,10426469376.0
SUZLON,833699315712.0
SVLL,6871573504.0
SVPGLOB,433895424.0
SWANENERGY,143061827584.0
SWARAJENG,49898287104.0
SWELECTES,9275670528.0
SWIGGY,800960413696.0
SWSOLAR,69569544192.0
SYMPHONY,88345755648.0
SYNCOMF,16459401216.0
SYNGENE,259301081088.0
SYRMA,94320599040.0
TAINWALCHM,1886818176.0
TAJGVK,26027386880.0
TAKE,1375980800.0
TALBROAUTO,16691281920.0
TANLA,76865470464.0
TARACHAND,4984222208.0
TARAPUR,565111168.0
TARC,47377666048.0
TARIL,151418699776.0
TARMAT,1178807552.0
TARSONS,20862189568.0
TASTYBITE,27234240512.0
TATACHEM,219026391040.0
TATACOMM,465205526528.0
TATACONSUM,1155738370048.0
TATAELXSI,386949218304.0
TATAINVEST,314217005056.0
TATAMOTORS,2689962344448.0
TATAPOWER,1296668950528.0
TATASTEEL,1964932071424.0
TATATECH,304718217216.0
TATVA,18000214016.0
TBOTEK,131558113280.0
TBZ,13687780352.0
TCI,86966304768.0
TCIEXP,27842770944.0
TCIFINANCE,158975376.0
TCPLPACK,34832338944.0
TCS,12885104263168.0
TDPOWERSYS,76733194240.0
TEAMLEASE,34224607232.0
TECHM,1430778150912.0
TECHNOE,148921712640.0
TEGA,96562970624.0
TEJASNET,129924931584.0
TEMBO,5661776384.0
TERASOFT,3467673088.0
TEXINFRA,13104591872.0
TEXMOPIPES,1853882496.0
TEXRAIL,65213075456.0
TFCILTD,18714456064.0
TFL,820412608.0
TGBHOTELS,310142848.0
THANGAMAYL,60010016768.0
THEINVEST,7837374976.0
THEJO,22373597184.0
THEMISMED,13907259392.0
THERMAX,385972240384.0
THOMASCOOK,65393594368.0
THOMASCOTT,5281344512.0
THYROCARE,51562676224.0
TI,68565647360.0
TICL,5752046080.0
TIIL,64008683520.0
TIINDIA,590116552704.0
TIJARIA,187790496.0
TIL,17586262016.0
TIMESGTY,1517593216.0
TIMETECHNO,81263378432.0
TIMKEN,232918564864.0
TINNARUBR,17371011072.0
TIPSFILMS,2244656640.0
TIPSMUSIC,81569513472.0
TIRUMALCHM,26129543168.0
TIRUPATIFL,3921177600.0
TITAGARH,122937155584.0
TITAN,3223255252992.0
TMB,70957088768.0
TNPETRO,7456833536.0
TNPL,11156057088.0
TNTELE,452698688.0
TOKYOPLAST,1273567616.0
TOLINS,5236101120.0
TORNTPHARM,1105632165888.0
TORNTPOWER,727032725504.0
TOTAL,1193075456.0
TOUCHWOOD,914863872.0
TPHQ,866011328.0
TPLPLASTEH,6470348800.0
TRACXN,6439354368.0
TRANSRAILL,72276713472.0
TRANSWORLD,6714603008.0
TREEHOUSE,349486400.0
TREJHARA,3674066944.0
TREL,8810658816.0
TRENT,1985096974336.0
TRF,4310423552.0
TRIDENT,149258911744.0
TRIGYN,2490877440.0
TRITURBINE,192411074560.0
TRIVENI,94148034560.0
TRU,1071963840.0
TTKHLTCARE,17035489280.0
TTKPRESTIG,89373564928.0
TTL,3086728960.0
TTML,118527254528.0
TVSELECT,7796749312.0
TVSHLTD,225598767104.0
TVSMOTOR,1348962353152.0
TVSSCS,57131474944.0
TVSSRICHAK,23231490048.0
TVTODAY,10543442944.0
TVVISION,273536352.0
UBL,542188896256.0
UCAL,3683683584.0
UCOBANK,388600725504.0
UDAICEMENT,17023528960.0
UDS,20494374912.0
UFLEX,44930011136.0
UFO,2841631488.0
UGARSUGAR,5455124992.0
UGROCAP,17230551040.0
UJJIVANSFB,86329810944.0
ULTRACEMCO,3501832011776.0
UMAEXPORTS,2515110912.0
UMANGDAIRY,1749477504.0
UMESLTD,156426624.0
UMIYA-MRO,1169842816.0
UNICHEMLAB,41761202176.0
UNIDT,4115032064.0
UNIECOM,14071649280.0
UNIENTER,11123850240.0
UNIINFO,160396496.0
UNIMECH,55772221440.0
UNIONBANK,1015422844928.0
UNIPARTS,15741501440.0
UNITDSPR,1093697732608.0
UNITECH,16901310464.0
UNITEDPOLY,3920133376.0
UNITEDTEA,2097310208.0
UNIVASTU,3091739392.0
UNIVCABLES,19349624832.0
UNIVPHOTO,2574103296.0
UNOMINDA,568135254016.0
UPL,523091083264.0
URAVIDEF,5915440640.0
URJA,8569836032.0
USHAMART,94898405376.0
USK,2123498368.0
UTIAMC,143395667968.0
